ID,SESSION,SPP,SKY_COND,TRT,GRID,PROP.1,PROP.3,PROP.6,PROP.9,X1ST.CHOICE,REMOVE,CONS,RECOVERED..Y.N.,CACHE_SITE,SEED_FATE,DIST..MOVED,SIZE.REM,AGE,Net_weight,SEX,REP,HANDLING,Mean.speed,Prop.time.groom,Rear...rate,Prop.time.center,CI,LATENCY.TO.EMERGE..sec..y,TIME.AT.END.OF.TUNNEL..sec..y,DISTANCE_TO_BARYCENTER,CONES,SHRUBS,METERS.CWD,X.CANOPY,ILLUMINATION_PERCENT,Degree_uncertainty
982000410167513,2,PM,0.40527296,SH,10,1,0.5,1,1,NA,0,0,NA,NA,NA,NA,NA,SU,14.5,M,NO,-0.486136817,0.207627128,0.009926662,0.608347035,0.818422115,16.38377065,0.130303699,0.808132709,-0.888314811,-0.33363693,-0.321247413,-0.799725409,-2.379803946,-1.123644529,0
982000410167513,2,PM,0.40527296,SH,10,1,0.5,1,1,1,1,0,N,NA,NA,NA,1,SU,14.5,M,NO,-0.486136817,0.207627128,0.009926662,0.608347035,0.818422115,16.38377065,0.130303699,0.808132709,-0.888314811,-0.33363693,-0.321247413,-0.799725409,-2.379803946,-1.123644529,0
982000410167513,2,PM,0.40527296,SH,10,0.5,0,1,0.5,6,1,0,Y,TREE BASE,4,243,6,SU,14.5,M,NO,-0.486136817,0.207627128,0.009926662,0.608347035,0.818422115,16.38377065,0.130303699,0.808132709,-0.888314811,-0.33363693,-0.321247413,-0.799725409,-2.379803946,-1.123644529,0
982000410167513,2,PM,0.40527296,SH,10,0.5,0,0.5,0.5,1,0,1,NA,NA,NA,NA,NA,SU,14.5,M,NO,-0.486136817,0.207627128,0.009926662,0.608347035,0.818422115,16.38377065,0.130303699,0.808132709,-0.888314811,-0.33363693,-0.321247413,-0.799725409,-2.379803946,-1.123644529,0
982000410167513,2,PM,0.40527296,SH,10,0.5,0,0.5,0.5,NA,0,0,NA,NA,NA,NA,NA,SU,14.5,M,NO,-0.486136817,0.207627128,0.009926662,0.608347035,0.818422115,16.38377065,0.130303699,0.808132709,-0.888314811,-0.33363693,-0.321247413,-0.799725409,-2.379803946,-1.123644529,0
982000410167513,2,PM,-1.178256995,SH,10,0.5,0,0.5,0.5,9,1,0,NA,NA,NA,15,9,SU,14.5,M,NO,-0.486136817,0.207627128,0.009926662,0.608347035,0.818422115,16.38377065,0.130303699,0.808132709,-0.888314811,-0.33363693,-0.321247413,-0.799725409,-2.379803946,-1.123644529,1
982000410167513,2,PM,-1.178256995,SH,10,0.5,0,0.5,0.5,NA,0,0,NA,NA,NA,NA,NA,SU,14.5,M,NO,-0.486136817,0.207627128,0.009926662,0.608347035,0.818422115,16.38377065,0.130303699,0.808132709,-0.888314811,-0.33363693,-0.321247413,-0.799725409,-2.379803946,-1.123644529,0
982000410167513,3,PM,-0.386492018,SH,10,0.5,1,1,0.5,1,1,0,N,NA,NA,NA,3,AD,19,M,YES,-0.693694473,-0.866512657,0.675185082,-0.806438019,-0.58918833,14.91186473,1.000210634,0.874331449,-1.514430424,-0.33363693,-0.529687411,-0.691847327,1.408345571,-0.722195314,0
982000410167513,3,PM,-1.178256995,SH,10,0,0,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,AD,19,M,YES,-0.693694473,-0.866512657,0.675185082,-0.806438019,-0.58918833,14.91186473,1.000210634,0.874331449,-1.514430424,-0.33363693,-0.529687411,-0.691847327,1.408345571,-0.722195314,1
982000410167513,3,PM,-1.178256995,SH,10,0,0,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,AD,19,M,YES,-0.693694473,-0.866512657,0.675185082,-0.806438019,-0.58918833,14.91186473,1.000210634,0.874331449,-1.514430424,-0.33363693,-0.529687411,-0.691847327,1.408345571,-0.722195314,0
982000410167513,3,PM,-1.178256995,SH,10,0,0,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,AD,19,M,YES,-0.693694473,-0.866512657,0.675185082,-0.806438019,-0.58918833,14.91186473,1.000210634,0.874331449,-1.514430424,-0.33363693,-0.529687411,-0.691847327,1.408345571,-0.722195314,1
982000410167513,3,PM,-1.178256995,SH,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,AD,19,M,YES,-0.693694473,-0.866512657,0.675185082,-0.806438019,-0.58918833,14.91186473,1.000210634,0.874331449,-1.514430424,-0.33363693,-0.529687411,-0.691847327,1.408345571,-0.722195314,2
982000410167513,3,PM,-1.178256995,SH,10,0,0,1,0,6,1,1,Y,SITE,2,10,6,AD,19,M,YES,-0.693694473,-0.866512657,0.675185082,-0.806438019,-0.58918833,14.91186473,1.000210634,0.874331449,-1.514430424,-0.33363693,-0.529687411,-0.691847327,1.408345571,-0.722195314,0
982000410167513,3,PM,-0.386492018,SH,10,0.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,AD,19,M,YES,-0.693694473,-0.866512657,0.675185082,-0.806438019,-0.58918833,14.91186473,1.000210634,0.874331449,-1.514430424,-0.33363693,-0.529687411,-0.691847327,1.408345571,-0.722195314,2
982000410167513,3,PM,-0.386492018,SH,10,0.5,0,1,0.5,9,1,0,Y,ON GROUND,0,108,9,AD,19,M,YES,-0.693694473,-0.866512657,0.675185082,-0.806438019,-0.58918833,14.91186473,1.000210634,0.874331449,-1.514430424,-0.33363693,-0.529687411,-0.691847327,1.408345571,-0.722195314,0
982000410167513,3,PM,-1.178256995,SH,10,0.5,0,1,0,1,1,0,Y,TREE BASE,4,205,1,AD,19,M,YES,-0.693694473,-0.866512657,0.675185082,-0.806438019,-0.58918833,14.91186473,1.000210634,0.874331449,-1.514430424,-0.33363693,-0.529687411,-0.691847327,1.408345571,-0.722195314,0
982000410167513,3,PM,-1.178256995,SH,10,0,0,0.5,0,6,NA,NA,NA,NA,NA,NA,NA,AD,19,M,YES,-0.693694473,-0.866512657,0.675185082,-0.806438019,-0.58918833,14.91186473,1.000210634,0.874331449,-1.514430424,-0.33363693,-0.529687411,-0.691847327,1.408345571,-0.475402764,1
982000410167513,3,PM,-1.178256995,SH,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,AD,19,M,YES,-0.693694473,-0.866512657,0.675185082,-0.806438019,-0.58918833,14.91186473,1.000210634,0.874331449,-1.514430424,-0.33363693,-0.529687411,-0.691847327,1.408345571,-0.475402764,0
982000410167513,4,PM,-1.178256995,SH,10,0,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,AD,19,M,YES,1.381882082,-0.370755833,-0.67990595,-0.222558471,1.855608759,16.73497753,-0.739603235,0.741933968,0.491617748,-0.33363693,-0.425467412,-0.260334998,-0.420416263,0.179420135,1
982000410167513,4,PM,0.40527296,SH,10,0,1,1,0.5,NA,0,NA,NA,NA,NA,NA,NA,AD,19,M,YES,1.381882082,-0.370755833,-0.67990595,-0.222558471,1.855608759,16.73497753,-0.739603235,0.741933968,0.491617748,-0.33363693,-0.425467412,-0.260334998,-0.420416263,0.488733465,1
982000410167513,4,PM,0.40527296,SH,10,0,1,1,0.5,NA,0,0,NA,NA,NA,NA,NA,AD,19,M,YES,1.381882082,-0.370755833,-0.67990595,-0.222558471,1.855608759,16.73497753,-0.739603235,0.741933968,0.491617748,-0.33363693,-0.425467412,-0.260334998,-0.420416263,0.488733465,0
982000410167513,4,PM,0.40527296,SH,10,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,AD,19,M,YES,1.381882082,-0.370755833,-0.67990595,-0.222558471,1.855608759,16.73497753,-0.739603235,0.741933968,-0.888314811,-0.33363693,-0.321247413,-0.799725409,-2.379803946,0.488733465,2
982000410167513,4,PM,0.40527296,SH,10,0,1,0,0.5,3,0,1,NA,NA,NA,NA,NA,AD,19,M,YES,1.381882082,-0.370755833,-0.67990595,-0.222558471,1.855608759,16.73497753,-0.739603235,0.741933968,0.491617748,-0.33363693,-0.425467412,-0.260334998,-0.420416263,0.488733465,0
982000410167513,4,PM,0.40527296,SH,10,0,1,0,0.5,NA,0,0,NA,NA,NA,NA,NA,AD,19,M,YES,1.381882082,-0.370755833,-0.67990595,-0.222558471,1.855608759,16.73497753,-0.739603235,0.741933968,0.491617748,-0.33363693,-0.425467412,-0.260334998,-0.420416263,0.521639138,1
982000410167513,4,PM,0.40527296,SH,10,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,AD,19,M,YES,1.381882082,-0.370755833,-0.67990595,-0.222558471,1.855608759,16.73497753,-0.739603235,0.741933968,-0.888314811,-0.33363693,-0.321247413,-0.799725409,-2.379803946,0.521639138,2
982000410167536,3,PM,1.988802914,REF,BG,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17447724,0.095632583,2.112982813,-0.420416263,-0.985440701,1
982000410167547,2,PM,1.197037937,SH,10,1,0.5,0.5,1,3,0,1,NA,NA,NA,NA,NA,AD,18.5,M,YES,-1.005030956,-1.54817829,2.072403297,-1.569972807,-0.391628969,NA,1.435164101,1.403921375,1.18129112,-0.33363693,-0.321247413,0.063299249,-1.987926409,-0.268097022,1
