"","ID","Time1","Time2","observe","Attm","success","Group","testVal"
"491","ORX-GGM",0,153,0,0,0,"XMO",0
"492","ORX-GGM",153,284,0,0,0,"XMO",0
"493","ORX-GGM",284,303,0,0,0,"XMO",0
"494","ORX-GGM",303,325,0,0,0,"XMO",0
"495","ORX-GGM",325,343,0,0,0,"XMO",0
"496","ORX-GGM",343,386,0,0,0,"XMO",0
"497","ORX-GGM",386,388,0,0,0,"XMO",0
"498","ORX-GGM",388,396,0,0,0,"XMO",0
"499","ORX-GGM",396,399,0,0,0,"XMO",0
"500","ORX-GGM",399,402,0,0,0,"XMO",0
"501","ORX-GGM",402,410,0,0,0,"XMO",0
"502","ORX-GGM",410,417,0,0,0,"XMO",0
"503","ORX-GGM",417,461,0,0,0,"XMO",0
"504","ORX-GGM",461,481,0,0,0,"XMO",0
"505","ORX-GGM",481,484,0,0,0,"XMO",0
"506","ORX-GGM",484,485,0,0,0,"XMO",0
"507","ORX-GGM",485,495,0,0,0,"XMO",0
"508","ORX-GGM",495,499,0,0,0,"XMO",0
"509","ORX-GGM",499,534,0,0,0,"XMO",0
"510","ORX-GGM",534,571,0,0,0,"XMO",0
"511","ORX-GGM",571,576,0,0,0,"XMO",0
"512","ORX-GGM",576,750,0,0,0,"XMO",0
"513","ORX-GGM",750,760,0,0,0,"XMO",0
"514","ORX-GGM",760,769,0,0,0,"XMO",0
"515","ORX-GGM",769,773,0,0,0,"XMO",0
"516","ORX-GGM",773,797,0,0,0,"XMO",0
"517","ORX-GGM",797,817,0,0,0,"XMO",0
"518","ORX-GGM",817,821,0,0,0,"XMO",0
"519","ORX-GGM",821,829,0,0,0,"XMO",0
"520","ORX-GGM",829,839,0,0,0,"XMO",0
"521","ORX-GGM",839,851,0,0,0,"XMO",0
"522","ORX-GGM",851,874,0,0,0,"XMO",0
"523","ORX-GGM",874,893,0,0,0,"XMO",0
"524","ORX-GGM",893,917,0,0,0,"XMO",0
"525","ORX-GGM",917,934,0,0,0,"XMO",0
"526","ORX-GGM",934,938,0,0,0,"XMO",0
"527","ORX-GGM",938,971,0,0,0,"XMO",0
"528","ORX-GGM",971,987,0,0,0,"XMO",0
"529","ORX-GGM",987,1002,0,0,0,"XMO",0
"530","ORX-GGM",1002,1003,0,0,0,"XMO",0
"531","ORX-GGM",1003,1035,0,0,0,"XMO",0
"532","ORX-GGM",1035,1070,0,0,0,"XMO",0
"533","ORX-GGM",1070,1085,0,0,0,"XMO",0
"534","ORX-GGM",1085,1089,0,0,0,"XMO",0
"535","ORX-GGM",1089,1108,0,0,0,"XMO",0
"536","ORX-GGM",1108,1112,0,0,0,"XMO",0
"537","ORX-GGM",1112,1118,0,0,0,"XMO",0
"538","ORX-GGM",1118,1168,0,0,0,"XMO",0
"539","ORX-GGM",1168,1172,0,0,0,"XMO",0
"540","ORX-GGM",1172,1180,0,0,0,"XMO",0
"541","ORX-GGM",1180,1204,0,0,0,"XMO",0
"542","ORX-GGM",1204,1290,0,0,0,"XMO",0
"543","ORX-GGM",1290,1302,0,0,0,"XMO",0
"544","ORX-GGM",1302,1399,0,0,0,"XMO",0
"545","ORX-GGM",1399,1427,0,0,0,"XMO",0
"546","ORX-GGM",1427,1437,0,0,0,"XMO",0
"547","ORX-GGM",1437,1462,0,0,0,"XMO",0
"548","ORX-GGM",1462,1481,0,0,0,"XMO",0
"549","ORX-GGM",1481,1509,0,0,0,"XMO",0
"550","ORX-GGM",1509,1528,0,0,0,"XMO",0
"551","ORX-GGM",1528,1558,0,0,0,"XMO",0
"552","ORX-GGM",1558,1568,0,0,0,"XMO",0
"553","ORX-GGM",1568,1580,0,0,0,"XMO",0
"554","ORX-GGM",1580,1815,0,0,0,"XMO",0
"555","ORX-GGM",1815,1853,0,0,0,"XMO",0
"556","ORX-GGM",1853,2023,0,0,0,"XMO",0
"557","ORX-GGM",2023,2062,0,0,0,"XMO",0
"558","ORX-GGM",2062,2386,0,0,0,"XMO",0
"559","ORX-GGM",2386,2392,0,0,0,"XMO",0
"560","ORX-GGM",2392,2407,0,0,0,"XMO",0
"561","ORX-GGM",2407,2599,0,0,0,"XMO",0
"562","ORX-GGM",2599,2608,0,0,0,"XMO",0
"563","ORX-GGM",2608,2617,0,0,0,"XMO",0
"564","ORX-GGM",2617,2665,0,0,0,"XMO",0
"565","ORX-GGM",2665,2695,0,0,0,"XMO",0
"566","ORX-GGM",2695,2826,0,0,0,"XMO",0
"567","ORX-GGM",2826,2888,0,0,0,"XMO",0
"568","ORX-GGM",2888,2929,0,1,0,"XMO",0
"569","RBX-WVP",0,153,0,0,0,"UC",0
"570","RBX-WVP",153,284,0,0,0,"UC",0
"571","RBX-WVP",284,303,0,0,0,"UC",0
"572","RBX-WVP",303,325,0,0,0,"UC",0
"573","RBX-WVP",325,343,0,0,0,"UC",0
"574","RBX-WVP",343,386,0,0,0,"UC",0
"575","RBX-WVP",386,388,0,0,0,"UC",0
"576","RBX-WVP",388,396,0,0,0,"UC",0
"577","RBX-WVP",396,399,0,0,0,"UC",0
"578","RBX-WVP",399,402,0,0,0,"UC",0
"579","RBX-WVP",402,410,0,0,0,"UC",0
"580","RBX-WVP",410,417,0,0,0,"UC",0
"581","RBX-WVP",417,461,0,0,0,"UC",0
"582","RBX-WVP",461,481,0,0,0,"UC",0
"583","RBX-WVP",481,484,0,0,0,"UC",0
"584","RBX-WVP",484,485,0,0,0,"UC",0
"585","RBX-WVP",485,495,0,0,0,"UC",0
"586","RBX-WVP",495,499,0,0,0,"UC",0
"587","RBX-WVP",499,534,0,0,0,"UC",0
"588","RBX-WVP",534,571,0,0,0,"UC",0
"589","RBX-WVP",571,576,0,0,0,"UC",0
"590","RBX-WVP",576,750,0,0,0,"UC",0
"591","RBX-WVP",750,760,0,0,0,"UC",0
"592","RBX-WVP",760,769,0,0,0,"UC",0
"593","RBX-WVP",769,773,0,0,0,"UC",0
"594","RBX-WVP",773,797,0,0,0,"UC",0
"595","RBX-WVP",797,817,0,0,0,"UC",0
"596","RBX-WVP",817,821,0,0,0,"UC",0
"597","RBX-WVP",821,829,0,0,0,"UC",0
"598","RBX-WVP",829,839,0,0,0,"UC",0
"599","RBX-WVP",839,851,0,0,0,"UC",0
"600","RBX-WVP",851,874,0,0,0,"UC",0
"601","RBX-WVP",874,893,0,0,0,"UC",0
"602","RBX-WVP",893,917,0,0,0,"UC",0
"603","RBX-WVP",917,934,0,0,0,"UC",0
"604","RBX-WVP",934,938,0,0,0,"UC",0
"605","RBX-WVP",938,971,0,0,0,"UC",0
"606","RBX-WVP",971,987,0,0,0,"UC",0
"607","RBX-WVP",987,1002,0,0,0,"UC",0
"608","RBX-WVP",1002,1003,0,0,0,"UC",0
"609","RBX-WVP",1003,1035,0,0,0,"UC",0
"610","RBX-WVP",1035,1070,0,0,0,"UC",0
"611","RBX-WVP",1070,1085,0,0,0,"UC",0
"612","RBX-WVP",1085,1089,0,0,0,"UC",0
"613","RBX-WVP",1089,1108,0,0,0,"UC",0
"614","RBX-WVP",1108,1112,0,0,0,"UC",0
"615","RBX-WVP",1112,1118,0,0,0,"UC",0
"616","RBX-WVP",1118,1168,0,0,0,"UC",0
"617","RBX-WVP",1168,1172,1,0,0,"UC",0
"618","RBX-WVP",1172,1180,1,0,0,"UC",0
"619","RBX-WVP",1180,1204,1,0,0,"UC",0
"620","RBX-WVP",1204,1290,1,0,0,"UC",0
"621","RBX-WVP",1290,1302,1,0,0,"UC",0
"622","RBX-WVP",1302,1399,1,0,0,"UC",0
"623","RBX-WVP",1399,1427,1,0,0,"UC",0
"624","RBX-WVP",1427,1437,1,0,0,"UC",0
"625","RBX-WVP",1437,1462,1,0,0,"UC",0
"626","RBX-WVP",1462,1481,1,0,0,"UC",0
"627","RBX-WVP",1481,1509,1,0,0,"UC",0
"628","RBX-WVP",1509,1528,1,0,0,"UC",0
"629","RBX-WVP",1528,1558,1,0,0,"UC",0
"630","RBX-WVP",1558,1568,1,0,0,"UC",0
"631","RBX-WVP",1568,1580,1,0,0,"UC",0
"632","RBX-WVP",1580,1815,1,0,0,"UC",0
"633","RBX-WVP",1815,1853,1,0,0,"UC",0
"634","RBX-WVP",1853,2023,1,0,0,"UC",0
"635","RBX-WVP",2023,2062,1,0,0,"UC",0
"636","RBX-WVP",2062,2386,1,0,0,"UC",0
"637","RBX-WVP",2386,2392,1,0,0,"UC",0
"638","RBX-WVP",2392,2407,1,0,0,"UC",0
"639","RBX-WVP",2407,2599,1,0,0,"UC",0
"640","RBX-WVP",2599,2608,1,0,0,"UC",0
"641","RBX-WVP",2608,2617,1,0,0,"UC",0
"642","RBX-WVP",2617,2665,1,0,0,"UC",0
"643","RBX-WVP",2665,2695,1,0,0,"UC",0
"644","RBX-WVP",2695,2826,1,0,0,"UC",0
"645","RBX-WVP",2826,2888,1,0,0,"UC",0
"646","RBX-WVP",2888,2929,1,0,0,"UC",0
"647","RBX-WVP",2929,2943,1,0,0,"UC",0
"648","RBX-WVP",2943,3102,1,0,0,"UC",0
"649","RBX-WVP",3102,3113,1,0,0,"UC",0
"650","RBX-WVP",3113,3138,1,0,0,"UC",0
"651","RBX-WVP",3138,3153,1,0,0,"UC",0
"652","RBX-WVP",3153,3178,1,0,0,"UC",0
"653","RBX-WVP",3178,3204,1,0,0,"UC",0
"654","RBX-WVP",3204,3315,1,0,0,"UC",0
"655","RBX-WVP",3315,3334,1,0,0,"UC",0
"656","RBX-WVP",3334,3593,1,0,0,"UC",0
"657","RBX-WVP",3593,3857,1,0,0,"UC",0
"658","RBX-WVP",3857,3864,1,0,0,"UC",0
"659","RBX-WVP",3864,3885,1,0,0,"UC",0
"660","RBX-WVP",3885,3918,1,0,0,"UC",0
"661","RBX-WVP",3918,3937,1,0,0,"UC",0
"662","RBX-WVP",3937,3977,1,0,0,"UC",0
"663","RBX-WVP",3977,3990,1,0,0,"UC",0
"664","RBX-WVP",3990,4051,1,0,0,"UC",0
"665","RBX-WVP",4051,4055,1,0,0,"UC",0
"666","RBX-WVP",4055,4059,1,0,0,"UC",0
"667","RBX-WVP",4059,4114,1,0,0,"UC",0
"668","RBX-WVP",4114,4165,1,0,0,"UC",0
"669","RBX-WVP",4165,4467,1,0,0,"UC",0
"670","RBX-WVP",4467,4531,1,0,0,"UC",0
"671","RBX-WVP",4531,4732,1,0,0,"UC",0
"672","RBX-WVP",4732,4916,1,0,0,"UC",0
"673","RBX-WVP",4916,4930,1,0,0,"UC",0
"674","RBX-WVP",4930,4955,1,0,0,"UC",0
"675","RBX-WVP",4955,4964,1,0,0,"UC",0
"676","RBX-WVP",4964,4988,1,0,0,"UC",0
"677","RBX-WVP",4988,5034,1,0,0,"UC",0
"678","RBX-WVP",5034,5393,1,0,0,"UC",0
"679","RBX-WVP",5393,5480,1,0,0,"UC",0
"680","RBX-WVP",5480,5580,1,0,0,"UC",0
"681","RBX-WVP",5580,6101,1,0,0,"UC",0
"682","RBX-WVP",6101,6128,1,0,0,"UC",0
"683","RBX-WVP",6128,6133,1,0,0,"UC",0
"684","RBX-WVP",6133,6261,1,0,0,"UC",0
"685","RBX-WVP",6261,6435,1,0,0,"UC",0
"686","RBX-WVP",6435,6478,1,0,0,"UC",0
"687","RBX-WVP",6478,6513,1,0,0,"UC",0
"688","RBX-WVP",6513,6549,1,0,0,"UC",0
"689","RBX-WVP",6549,6555,1,0,0,"UC",0
"690","RBX-WVP",6555,6581,1,0,0,"UC",0
"691","RBX-WVP",6581,6603,1,0,0,"UC",0
"692","RBX-WVP",6603,6740,1,0,0,"UC",0
"693","RBX-WVP",6740,6753,1,0,0,"UC",0
"694","RBX-WVP",6753,6785,1,0,0,"UC",0
"695","RBX-WVP",6785,7085,1,0,0,"UC",0
"696","RBX-WVP",7085,7151,1,0,0,"UC",0
"697","RBX-WVP",7151,7267,1,0,0,"UC",0
"698","RBX-WVP",7267,7651,1,0,0,"UC",0
"699","RBX-WVP",7651,7881,1,0,0,"UC",0
"700","RBX-WVP",7881,8301,1,0,0,"UC",0
"701","RBX-WVP",8301,8372,1,0,0,"UC",0
"702","RGX-WPP",0,153,0,0,0,"HI",0
"703","RGX-WPP",153,284,0,0,0,"HI",0
"704","RGX-WPP",284,303,0,0,0,"HI",0
"705","RGX-WPP",303,325,0,0,0,"HI",0
"706","RGX-WPP",325,343,0,0,0,"HI",0
"707","RGX-WPP",343,386,0,0,0,"HI",0
"708","RGX-WPP",386,388,0,0,0,"HI",0
"709","RGX-WPP",388,396,0,0,0,"HI",0
"710","RGX-WPP",396,399,0,0,0,"HI",0
"711","RGX-WPP",399,402,0,0,0,"HI",0
"712","RGX-WPP",402,410,0,0,0,"HI",0
"713","RGX-WPP",410,417,0,0,0,"HI",0
"714","RGX-WPP",417,461,0,0,0,"HI",0
"715","RGX-WPP",461,481,0,0,0,"HI",0
"716","RGX-WPP",481,484,0,0,0,"HI",0
"717","RGX-WPP",484,485,0,0,0,"HI",0
"718","RGX-WPP",485,495,0,0,0,"HI",0
"719","RGX-WPP",495,499,0,0,0,"HI",0
"720","RGX-WPP",499,534,0,0,0,"HI",0
"721","RGX-WPP",534,571,0,0,0,"HI",0
"722","RGX-WPP",571,576,0,0,0,"HI",0
"723","RGX-WPP",576,750,0,0,0,"HI",0
"724","RGX-WPP",750,760,0,0,0,"HI",0
"725","RGX-WPP",760,769,0,0,0,"HI",0
"726","RGX-WPP",769,773,0,0,0,"HI",0
"727","RGX-WPP",773,797,0,0,0,"HI",0
"728","RGX-WPP",797,817,0,0,0,"HI",0
"729","RGX-WPP",817,821,0,0,0,"HI",0
"730","RGX-WPP",821,829,0,0,0,"HI",0
"731","RGX-WPP",829,839,0,0,0,"HI",0
"732","RGX-WPP",839,851,0,0,0,"HI",0
"733","RGX-WPP",851,874,0,0,0,"HI",0
"734","RGX-WPP",874,893,0,0,0,"HI",0
"735","RGX-WPP",893,917,0,0,0,"HI",0
"736","RGX-WPP",917,934,0,0,0,"HI",0
"737","RGX-WPP",934,938,0,0,0,"HI",0
"738","RGX-WPP",938,971,0,0,0,"HI",0
"739","RGX-WPP",971,987,0,0,0,"HI",0
"740","RGX-WPP",987,1002,0,0,0,"HI",0
"741","RGX-WPP",1002,1003,0,0,0,"HI",0
"742","RGX-WPP",1003,1035,0,0,0,"HI",0
"743","RGX-WPP",1035,1070,0,0,0,"HI",0
"744","RGX-WPP",1070,1085,0,0,0,"HI",0
"745","RGX-WPP",1085,1089,0,0,0,"HI",0
"746","RGX-WPP",1089,1108,0,0,0,"HI",0
"747","RGX-WPP",1108,1112,0,0,0,"HI",0
"748","RGX-WPP",1112,1118,0,0,0,"HI",0
"749","RGX-WPP",1118,1168,0,0,0,"HI",0
"750","RGX-WPP",1168,1172,0,0,0,"HI",0
"751","RGX-WPP",1172,1180,0,0,0,"HI",0
"752","RGX-WPP",1180,1204,0,0,0,"HI",0
"753","RGX-WPP",1204,1290,0,0,0,"HI",0
"754","RGX-WPP",1290,1302,0,0,0,"HI",0
"755","RGX-WPP",1302,1399,0,0,0,"HI",0
"756","RGX-WPP",1399,1427,0,0,0,"HI",0
"757","RGX-WPP",1427,1437,0,0,0,"HI",0
"758","RGX-WPP",1437,1462,0,0,0,"HI",0
"759","RGX-WPP",1462,1481,0,0,0,"HI",0
"760","RGX-WPP",1481,1509,0,0,0,"HI",0
"761","RGX-WPP",1509,1528,0,1,0,"HI",0
"762","ROR-YXG",0,153,0,0,0,"HI",0
"763","ROR-YXG",153,284,0,0,0,"HI",0
"764","ROR-YXG",284,303,0,1,0,"HI",0
"765","RSB-GBX",0,153,0,0,0,"HI",0
"766","RSB-GBX",153,284,0,0,0,"HI",0
"767","RSB-GBX",284,303,0,0,0,"HI",0
"768","RSB-GBX",303,325,0,0,0,"HI",0
"769","RSB-GBX",325,343,0,0,0,"HI",0
"770","RSB-GBX",343,386,0,1,0,"HI",0
"771","SOR-RYX",0,153,0,0,0,"HI",0
"772","SOR-RYX",153,284,0,0,0,"HI",0
"773","SOR-RYX",284,303,0,0,0,"HI",0
"774","SOR-RYX",303,325,0,0,0,"HI",0
"775","SOR-RYX",325,343,0,0,0,"HI",0
"776","SOR-RYX",343,386,0,0,0,"HI",0
"777","SOR-RYX",386,388,0,0,0,"HI",0
"778","SOR-RYX",388,396,0,0,0,"HI",0
"779","SOR-RYX",396,399,0,0,0,"HI",0
"780","SOR-RYX",399,402,0,0,0,"HI",0
"781","SOR-RYX",402,410,0,0,0,"HI",0
"782","SOR-RYX",410,417,0,0,0,"HI",0
"783","SOR-RYX",417,461,0,0,0,"HI",0
"784","SOR-RYX",461,481,0,0,0,"HI",0
"785","SOR-RYX",481,484,0,0,0,"HI",0
"786","SOR-RYX",484,485,0,0,0,"HI",0
"787","SOR-RYX",485,495,0,0,0,"HI",0
"788","SOR-RYX",495,499,0,0,0,"HI",0
"789","SOR-RYX",499,534,0,0,0,"HI",0
"790","SOR-RYX",534,571,0,0,0,"HI",0
"791","SOR-RYX",571,576,0,0,0,"HI",0
"792","SOR-RYX",576,750,0,0,0,"HI",0
"793","SOR-RYX",750,760,0,0,0,"HI",0
"794","SOR-RYX",760,769,0,0,0,"HI",0
"795","SOR-RYX",769,773,0,0,0,"HI",0
"796","SOR-RYX",773,797,0,0,0,"HI",0
"797","SOR-RYX",797,817,0,0,0,"HI",0
"798","SOR-RYX",817,821,0,0,0,"HI",0
"799","SOR-RYX",821,829,0,0,0,"HI",0
"800","SOR-RYX",829,839,0,0,0,"HI",0
"801","SOR-RYX",839,851,0,0,0,"HI",0
"802","SOR-RYX",851,874,0,0,0,"HI",0
"803","SOR-RYX",874,893,0,0,0,"HI",0
"804","SOR-RYX",893,917,0,0,0,"HI",0
"805","SOR-RYX",917,934,0,0,0,"HI",0
"806","SOR-RYX",934,938,0,0,0,"HI",0
"807","SOR-RYX",938,971,0,0,0,"HI",0
"808","SOR-RYX",971,987,0,0,0,"HI",0
"809","SOR-RYX",987,1002,0,0,0,"HI",0
"810","SOR-RYX",1002,1003,0,0,0,"HI",0
"811","SOR-RYX",1003,1035,0,0,0,"HI",0
"812","SOR-RYX",1035,1070,0,0,0,"HI",0
"813","SOR-RYX",1070,1085,0,0,0,"HI",0
"814","SOR-RYX",1085,1089,0,0,0,"HI",0
"815","SOR-RYX",1089,1108,0,0,0,"HI",0
"816","SOR-RYX",1108,1112,0,0,0,"HI",0
"817","SOR-RYX",1112,1118,0,0,0,"HI",0
"818","SOR-RYX",1118,1168,0,0,0,"HI",0
"819","SOR-RYX",1168,1172,0,0,0,"HI",0
"820","SOR-RYX",1172,1180,0,0,0,"HI",0
"821","SOR-RYX",1180,1204,0,0,0,"HI",0
"822","SOR-RYX",1204,1290,0,0,0,"HI",0
"823","SOR-RYX",1290,1302,0,0,0,"HI",0
"824","SOR-RYX",1302,1399,0,0,0,"HI",0
"825","SOR-RYX",1399,1427,0,0,0,"HI",0
"826","SOR-RYX",1427,1437,0,0,0,"HI",0
"827","SOR-RYX",1437,1462,0,0,0,"HI",0
"828","SOR-RYX",1462,1481,0,0,0,"HI",0
"829","SOR-RYX",1481,1509,0,0,0,"HI",0
"830","SOR-RYX",1509,1528,0,0,0,"HI",0
"831","SOR-RYX",1528,1558,0,0,0,"HI",0
"832","SOR-RYX",1558,1568,0,0,0,"HI",0
"833","SOR-RYX",1568,1580,0,0,0,"HI",0
"834","SOR-RYX",1580,1815,0,0,0,"HI",0
"835","SOR-RYX",1815,1853,0,0,0,"HI",0
"836","SOR-RYX",1853,2023,0,0,0,"HI",0
"837","SOR-RYX",2023,2062,0,0,0,"HI",0
"838","SOR-RYX",2062,2386,0,0,0,"HI",0
"839","SOR-RYX",2386,2392,0,0,0,"HI",0
"840","SOR-RYX",2392,2407,0,0,0,"HI",0
"841","SOR-RYX",2407,2599,0,1,0,"HI",0
"842","WSX-GPV",0,153,0,0,0,"UC",0
"843","WSX-GPV",153,284,0,0,0,"UC",0
"844","WSX-GPV",284,303,0,0,0,"UC",0
"845","WSX-GPV",303,325,0,0,0,"UC",0
"846","WSX-GPV",325,343,0,0,0,"UC",0
"847","WSX-GPV",343,386,0,0,0,"UC",0
"848","WSX-GPV",386,388,0,0,0,"UC",0
"849","WSX-GPV",388,396,0,0,0,"UC",0
"850","WSX-GPV",396,399,0,0,0,"UC",0
"851","WSX-GPV",399,402,0,0,0,"UC",0
"852","WSX-GPV",402,410,0,0,0,"UC",0
"853","WSX-GPV",410,417,0,0,0,"UC",0
"854","WSX-GPV",417,461,0,0,0,"UC",0
"855","WSX-GPV",461,481,0,0,0,"UC",0
"856","WSX-GPV",481,484,0,0,0,"UC",0
"857","WSX-GPV",484,485,0,0,0,"UC",0
"858","WSX-GPV",485,495,0,0,0,"UC",0
"859","WSX-GPV",495,499,0,0,0,"UC",0
"860","WSX-GPV",499,534,0,0,0,"UC",0
"861","WSX-GPV",534,571,0,0,0,"UC",0
"862","WSX-GPV",571,576,0,0,0,"UC",0
"863","WSX-GPV",576,750,0,0,0,"UC",0
"864","WSX-GPV",750,760,0,0,0,"UC",0
"865","WSX-GPV",760,769,0,0,0,"UC",0
"866","WSX-GPV",769,773,0,0,0,"UC",0
"867","WSX-GPV",773,797,0,0,0,"UC",0
"868","WSX-GPV",797,817,0,0,0,"UC",0
"869","WSX-GPV",817,821,0,0,0,"UC",0
"870","WSX-GPV",821,829,0,0,0,"UC",0
"871","WSX-GPV",829,839,0,0,0,"UC",0
"872","WSX-GPV",839,851,0,0,0,"UC",0
"873","WSX-GPV",851,874,0,0,0,"UC",0
"874","WSX-GPV",874,893,0,0,0,"UC",0
"875","WSX-GPV",893,917,0,0,0,"UC",0
"876","WSX-GPV",917,934,0,0,0,"UC",0
"877","WSX-GPV",934,938,0,0,0,"UC",0
"878","WSX-GPV",938,971,0,0,0,"UC",0
"879","WSX-GPV",971,987,0,0,0,"UC",0
"880","WSX-GPV",987,1002,0,0,0,"UC",0
"881","WSX-GPV",1002,1003,0,0,0,"UC",0
"882","WSX-GPV",1003,1035,0,0,0,"UC",0
"883","WSX-GPV",1035,1070,0,0,0,"UC",0
"884","WSX-GPV",1070,1085,0,0,0,"UC",0
"885","WSX-GPV",1085,1089,0,0,0,"UC",0
"886","WSX-GPV",1089,1108,0,0,0,"UC",0
"887","WSX-GPV",1108,1112,0,0,0,"UC",0
"888","WSX-GPV",1112,1118,0,0,0,"UC",0
"889","WSX-GPV",1118,1168,0,0,0,"UC",0
"890","WSX-GPV",1168,1172,1,0,0,"UC",0
"891","WSX-GPV",1172,1180,1,0,0,"UC",0
"892","WSX-GPV",1180,1204,1,0,0,"UC",0
"893","WSX-GPV",1204,1290,1,0,0,"UC",0
"894","WSX-GPV",1290,1302,1,0,0,"UC",0
"895","WSX-GPV",1302,1399,1,0,0,"UC",0
"896","WSX-GPV",1399,1427,1,0,0,"UC",0
"897","WSX-GPV",1427,1437,1,0,0,"UC",0
"898","WSX-GPV",1437,1462,1,0,0,"UC",0
"899","WSX-GPV",1462,1481,1,0,0,"UC",0
"900","WSX-GPV",1481,1509,1,0,0,"UC",0
"901","WSX-GPV",1509,1528,1,0,0,"UC",0
"902","WSX-GPV",1528,1558,1,0,0,"UC",0
"903","WSX-GPV",1558,1568,1,0,0,"UC",0
"904","WSX-GPV",1568,1580,1,0,0,"UC",0
"905","WSX-GPV",1580,1815,1,0,0,"UC",0
"906","WSX-GPV",1815,1853,1,0,0,"UC",0
"907","WSX-GPV",1853,2023,1,0,0,"UC",0
"908","WSX-GPV",2023,2062,1,0,0,"UC",0
"909","WSX-GPV",2062,2386,1,0,0,"UC",0
"910","WSX-GPV",2386,2392,1,0,0,"UC",0
"911","WSX-GPV",2392,2407,1,0,0,"UC",0
"912","WSX-GPV",2407,2599,1,0,0,"UC",0
"913","WSX-GPV",2599,2608,1,0,0,"UC",0
"914","WSX-GPV",2608,2617,1,0,0,"UC",0
"915","WSX-GPV",2617,2665,1,0,0,"UC",0
"916","WSX-GPV",2665,2695,1,0,0,"UC",0
"917","WSX-GPV",2695,2826,1,0,0,"UC",0
"918","WSX-GPV",2826,2888,1,0,0,"UC",0
"919","WSX-GPV",2888,2929,1,0,0,"UC",0
"920","WSX-GPV",2929,2943,1,0,0,"UC",0
"921","WSX-GPV",2943,3102,1,0,0,"UC",0
"922","WSX-GPV",3102,3113,1,0,0,"UC",0
"923","WSX-GPV",3113,3138,1,0,0,"UC",0
"924","WSX-GPV",3138,3153,1,0,0,"UC",0
"925","WSX-GPV",3153,3178,1,0,0,"UC",0
"926","WSX-GPV",3178,3204,1,0,0,"UC",0
"927","WSX-GPV",3204,3315,1,0,0,"UC",0
"928","WSX-GPV",3315,3334,1,0,0,"UC",0
"929","WSX-GPV",3334,3593,1,0,0,"UC",0
"930","WSX-GPV",3593,3857,1,0,0,"UC",0
"931","WSX-GPV",3857,3864,1,0,0,"UC",0
"932","WSX-GPV",3864,3885,1,0,0,"UC",0
"933","WSX-GPV",3885,3918,1,0,0,"UC",0
"934","WSX-GPV",3918,3937,1,0,0,"UC",0
"935","WSX-GPV",3937,3977,1,0,0,"UC",0
"936","WSX-GPV",3977,3990,1,0,0,"UC",0
"937","WSX-GPV",3990,4051,1,0,0,"UC",0
"938","WSX-GPV",4051,4055,1,0,0,"UC",0
"939","WSX-GPV",4055,4059,1,0,0,"UC",0
"940","WSX-GPV",4059,4114,1,0,0,"UC",0
"941","WSX-GPV",4114,4165,1,0,0,"UC",0
"942","WSX-GPV",4165,4467,1,0,0,"UC",0
"943","WSX-GPV",4467,4531,1,0,0,"UC",0
"944","WSX-GPV",4531,4732,1,0,0,"UC",0
"945","WSX-GPV",4732,4916,1,0,0,"UC",0
"946","WSX-GPV",4916,4930,1,0,0,"UC",0
"947","WSX-GPV",4930,4955,1,0,0,"UC",0
"948","WSX-GPV",4955,4964,1,0,0,"UC",0
"949","WSX-GPV",4964,4988,1,0,0,"UC",0
"950","WSX-GPV",4988,5034,1,0,0,"UC",0
"951","WSX-GPV",5034,5393,1,0,0,"UC",0
"952","WSX-GPV",5393,5480,1,0,0,"UC",0
"953","WSX-GPV",5480,5580,1,0,0,"UC",0
"954","WSX-GPV",5580,6101,1,0,0,"UC",0
"955","WSX-GPV",6101,6128,1,0,0,"UC",0
"956","WSX-GPV",6128,6133,1,0,0,"UC",0
"957","WSX-GPV",6133,6261,1,0,0,"UC",0
"958","WSX-GPV",6261,6435,1,0,0,"UC",0
"959","WSX-GPV",6435,6478,1,0,0,"UC",0
"960","WSX-GPV",6478,6513,1,0,0,"UC",0
"961","WSX-GPV",6513,6549,1,0,0,"UC",0
"962","WSX-GPV",6549,6555,1,0,0,"UC",0
"963","WSX-GPV",6555,6581,1,0,0,"UC",0
"964","WSX-GPV",6581,6603,1,0,0,"UC",0
"965","WSX-GPV",6603,6740,1,0,0,"UC",0
"966","WSX-GPV",6740,6753,1,0,0,"UC",0
"967","WSX-GPV",6753,6785,1,0,0,"UC",0
"968","WSX-GPV",6785,7085,1,0,0,"UC",0
"969","WSX-GPV",7085,7151,1,0,0,"UC",0
"970","WSX-GPV",7151,7267,1,0,0,"UC",0
"971","WSX-GPV",7267,7651,1,0,0,"UC",0
"972","WSX-GPV",7651,7881,1,0,0,"UC",0
"973","WSX-GPV",7881,8301,1,0,0,"UC",0
"974","WSX-GPV",8301,8372,1,0,0,"UC",0
"975","XRB-GPG",0,153,0,0,0,"HI",0
"976","XRB-GPG",153,284,0,1,0,"HI",0
"977","YR-X",0,153,0,0,0,"TK",0
"978","YR-X",153,284,0,0,0,"TK",0
"979","YR-X",284,303,0,0,0,"TK",0
"980","YR-X",303,325,0,0,0,"TK",0
"981","YR-X",325,343,0,0,0,"TK",0
"982","YR-X",343,386,0,0,0,"TK",0
"983","YR-X",386,388,0,0,0,"TK",0
"984","YR-X",388,396,0,0,0,"TK",0
