"","ID","Time1","Time2","observe","Attm","success","Group","testVal"
"300","KPV-GWX",6133,6261,1,1,0,"HI",0
"301","KPV-GWX",6261,6435,1,1,0,"HI",0
"302","KPV-GWX",6435,6478,1,1,0,"HI",0
"303","KPV-GWX",6478,6513,1,1,0,"HI",0
"304","KPV-GWX",6513,6549,1,1,0,"HI",0
"305","KPV-GWX",6549,6555,1,1,0,"HI",0
"306","KPV-GWX",6555,6581,1,1,0,"HI",0
"307","KPV-GWX",6581,6603,1,1,0,"HI",0
"308","KPV-GWX",6603,6740,1,1,0,"HI",0
"309","KPV-GWX",6740,6753,1,1,0,"HI",0
"310","KPV-GWX",6753,6785,1,1,0,"HI",0
"311","KPV-GWX",6785,7085,1,1,0,"HI",0
"312","KPV-GWX",7085,7151,1,1,0,"HI",0
"313","KPV-GWX",7151,7267,1,1,0,"HI",0
"314","KPV-GWX",7267,7651,1,1,0,"HI",0
"315","KPV-GWX",7651,7881,1,1,0,"HI",0
"316","KPV-GWX",7881,8301,1,1,0,"HI",0
"317","KPV-GWX",8301,8372,1,1,0,"HI",0
"318","KPX-BSP",0,153,0,0,0,"UC",0
"319","KPX-BSP",153,284,0,0,0,"UC",0
"320","KPX-BSP",284,303,0,0,0,"UC",0
"321","KPX-BSP",303,325,0,0,0,"UC",0
"322","KPX-BSP",325,343,0,0,0,"UC",0
"323","KPX-BSP",343,386,0,0,0,"UC",0
"324","KPX-BSP",386,388,0,0,0,"UC",0
"325","KPX-BSP",388,396,0,0,0,"UC",0
"326","KPX-BSP",396,399,0,0,0,"UC",0
"327","KPX-BSP",399,402,0,0,0,"UC",0
"328","KPX-BSP",402,410,0,0,0,"UC",0
"329","KPX-BSP",410,417,0,0,0,"UC",0
"330","KPX-BSP",417,461,0,0,0,"UC",0
"331","KPX-BSP",461,481,0,0,0,"UC",0
"332","KPX-BSP",481,484,0,0,0,"UC",0
"333","KPX-BSP",484,485,0,0,0,"UC",0
"334","KPX-BSP",485,495,0,0,0,"UC",0
"335","KPX-BSP",495,499,0,0,0,"UC",0
"336","KPX-BSP",499,534,0,0,0,"UC",0
"337","KPX-BSP",534,571,0,0,0,"UC",0
"338","KPX-BSP",571,576,0,0,0,"UC",0
"339","KPX-BSP",576,750,0,0,0,"UC",0
"340","KPX-BSP",750,760,0,0,0,"UC",0
"341","KPX-BSP",760,769,0,0,0,"UC",0
"342","KPX-BSP",769,773,0,0,0,"UC",0
"343","KPX-BSP",773,797,0,0,0,"UC",0
"344","KPX-BSP",797,817,0,0,0,"UC",0
"345","KPX-BSP",817,821,0,0,0,"UC",0
"346","KPX-BSP",821,829,0,0,0,"UC",0
"347","KPX-BSP",829,839,0,0,0,"UC",0
"348","KPX-BSP",839,851,0,0,0,"UC",0
"349","KPX-BSP",851,874,0,0,0,"UC",0
"350","KPX-BSP",874,893,0,0,0,"UC",0
"351","KPX-BSP",893,917,0,0,0,"UC",0
"352","KPX-BSP",917,934,0,0,0,"UC",0
"353","KPX-BSP",934,938,0,0,0,"UC",0
"354","KPX-BSP",938,971,0,0,0,"UC",0
"355","KPX-BSP",971,987,0,0,0,"UC",0
"356","KPX-BSP",987,1002,0,0,0,"UC",0
"357","KPX-BSP",1002,1003,0,0,0,"UC",0
"358","KPX-BSP",1003,1035,0,0,0,"UC",0
"359","KPX-BSP",1035,1070,0,1,0,"UC",0
"360","KPX-BSP",1070,1085,1,1,0,"UC",0
"361","KPX-BSP",1085,1089,1,1,0,"UC",0
"362","KPX-BSP",1089,1108,1,2,0,"UC",0
"363","KPX-BSP",1108,1112,2,2,0,"UC",0
"364","KPX-BSP",1112,1118,2,2,0,"UC",0
"365","KPX-BSP",1118,1168,2,2,1,"UC",0
"366","KVV-BPX",0,153,0,0,0,"TK",0
"367","KVV-BPX",153,284,0,0,0,"TK",0
"368","KVV-BPX",284,303,0,0,0,"TK",0
"369","KVV-BPX",303,325,0,0,0,"TK",0
"370","KVV-BPX",325,343,0,0,0,"TK",0
"371","KVV-BPX",343,386,0,0,0,"TK",0
"372","KVV-BPX",386,388,0,0,0,"TK",0
"373","KVV-BPX",388,396,0,0,0,"TK",0
"374","KVV-BPX",396,399,0,0,0,"TK",0
"375","KVV-BPX",399,402,0,0,0,"TK",0
"376","KVV-BPX",402,410,0,0,0,"TK",0
"377","KVV-BPX",410,417,0,0,0,"TK",0
"378","KVV-BPX",417,461,0,0,0,"TK",0
"379","KVV-BPX",461,481,0,0,0,"TK",0
"380","KVV-BPX",481,484,0,0,0,"TK",0
"381","KVV-BPX",484,485,0,0,0,"TK",0
"382","KVV-BPX",485,495,0,0,0,"TK",0
"383","KVV-BPX",495,499,0,0,0,"TK",0
"384","KVV-BPX",499,534,0,0,0,"TK",0
"385","KVV-BPX",534,571,0,0,0,"TK",0
"386","KVV-BPX",571,576,0,0,0,"TK",0
"387","KVV-BPX",576,750,0,0,0,"TK",0
"388","KVV-BPX",750,760,0,0,0,"TK",0
"389","KVV-BPX",760,769,0,0,0,"TK",0
"390","KVV-BPX",769,773,0,0,0,"TK",0
"391","KVV-BPX",773,797,0,0,0,"TK",0
"392","KVV-BPX",797,817,0,0,0,"TK",0
"393","KVV-BPX",817,821,0,0,0,"TK",0
"394","KVV-BPX",821,829,0,0,0,"TK",0
"395","KVV-BPX",829,839,0,0,0,"TK",0
"396","KVV-BPX",839,851,0,0,0,"TK",0
"397","KVV-BPX",851,874,0,0,0,"TK",0
"398","KVV-BPX",874,893,0,0,0,"TK",0
"399","KVV-BPX",893,917,0,0,0,"TK",0
"400","KVV-BPX",917,934,0,0,0,"TK",0
"401","KVV-BPX",934,938,0,0,0,"TK",0
"402","KVV-BPX",938,971,0,0,0,"TK",0
"403","KVV-BPX",971,987,0,0,0,"TK",0
"404","KVV-BPX",987,1002,0,0,0,"TK",0
"405","KVV-BPX",1002,1003,0,0,0,"TK",0
"406","KVV-BPX",1003,1035,0,0,0,"TK",0
"407","KVV-BPX",1035,1070,0,0,0,"TK",0
"408","KVV-BPX",1070,1085,0,0,0,"TK",0
"409","KVV-BPX",1085,1089,0,0,0,"TK",0
"410","KVV-BPX",1089,1108,0,0,0,"TK",0
"411","KVV-BPX",1108,1112,0,0,0,"TK",0
"412","KVV-BPX",1112,1118,0,0,0,"TK",0
"413","KVV-BPX",1118,1168,0,0,0,"TK",0
"414","KVV-BPX",1168,1172,0,0,0,"TK",0
"415","KVV-BPX",1172,1180,0,0,0,"TK",0
"416","KVV-BPX",1180,1204,0,0,0,"TK",0
"417","KVV-BPX",1204,1290,0,0,0,"TK",0
"418","KVV-BPX",1290,1302,0,0,0,"TK",0
"419","KVV-BPX",1302,1399,0,0,0,"TK",0
"420","KVV-BPX",1399,1427,0,0,0,"TK",0
"421","KVV-BPX",1427,1437,0,0,0,"TK",0
"422","KVV-BPX",1437,1462,0,0,0,"TK",0
"423","KVV-BPX",1462,1481,0,0,0,"TK",0
"424","KVV-BPX",1481,1509,0,0,0,"TK",0
"425","KVV-BPX",1509,1528,0,0,0,"TK",0
"426","KVV-BPX",1528,1558,0,0,0,"TK",0
"427","KVV-BPX",1558,1568,0,0,0,"TK",0
"428","KVV-BPX",1568,1580,0,0,0,"TK",0
"429","KVV-BPX",1580,1815,0,0,0,"TK",0
"430","KVV-BPX",1815,1853,0,0,0,"TK",0
"431","KVV-BPX",1853,2023,0,0,0,"TK",0
"432","KVV-BPX",2023,2062,0,0,0,"TK",0
"433","KVV-BPX",2062,2386,0,0,0,"TK",0
"434","KVV-BPX",2386,2392,0,0,0,"TK",0
"435","KVV-BPX",2392,2407,0,0,0,"TK",0
"436","KVV-BPX",2407,2599,0,0,0,"TK",0
"437","KVV-BPX",2599,2608,0,0,0,"TK",0
"438","KVV-BPX",2608,2617,0,0,0,"TK",0
"439","KVV-BPX",2617,2665,0,0,0,"TK",0
"440","KVV-BPX",2665,2695,0,0,0,"TK",0
"441","KVV-BPX",2695,2826,0,0,0,"TK",0
"442","KVV-BPX",2826,2888,0,0,0,"TK",0
"443","KVV-BPX",2888,2929,0,0,0,"TK",0
"444","KVV-BPX",2929,2943,0,0,0,"TK",0
"445","KVV-BPX",2943,3102,0,0,0,"TK",0
"446","KVV-BPX",3102,3113,0,0,0,"TK",0
"447","KVV-BPX",3113,3138,0,0,0,"TK",0
"448","KVV-BPX",3138,3153,0,0,0,"TK",0
"449","KVV-BPX",3153,3178,0,0,0,"TK",0
"450","KVV-BPX",3178,3204,0,0,0,"TK",0
"451","KVV-BPX",3204,3315,0,0,0,"TK",0
"452","KVV-BPX",3315,3334,0,0,0,"TK",0
"453","KVV-BPX",3334,3593,0,0,0,"TK",0
"454","KVV-BPX",3593,3857,0,0,0,"TK",0
"455","KVV-BPX",3857,3864,0,0,0,"TK",0
"456","KVV-BPX",3864,3885,0,0,0,"TK",0
"457","KVV-BPX",3885,3918,0,0,0,"TK",0
"458","KVV-BPX",3918,3937,0,0,0,"TK",0
"459","KVV-BPX",3937,3977,0,0,0,"TK",0
"460","KVV-BPX",3977,3990,0,0,0,"TK",0
"461","KVV-BPX",3990,4051,0,0,0,"TK",0
"462","KVV-BPX",4051,4055,0,0,0,"TK",0
"463","KVV-BPX",4055,4059,0,0,0,"TK",0
"464","KVV-BPX",4059,4114,0,0,0,"TK",0
"465","KVV-BPX",4114,4165,0,0,0,"TK",0
"466","KVV-BPX",4165,4467,0,0,0,"TK",0
"467","KVV-BPX",4467,4531,0,0,0,"TK",0
"468","KVV-BPX",4531,4732,1,0,0,"TK",0
"469","KVV-BPX",4732,4916,1,0,0,"TK",0
"470","KVV-BPX",4916,4930,1,0,0,"TK",0
"471","KVV-BPX",4930,4955,1,0,0,"TK",0
"472","KVV-BPX",4955,4964,1,0,0,"TK",0
"473","KVV-BPX",4964,4988,1,0,0,"TK",0
"474","KVV-BPX",4988,5034,1,0,0,"TK",0
"475","KVV-BPX",5034,5393,1,0,0,"TK",0
"476","KVV-BPX",5393,5480,1,0,0,"TK",0
"477","KVV-BPX",5480,5580,1,0,0,"TK",0
"478","KVV-BPX",5580,6101,1,0,0,"TK",0
"479","KVV-BPX",6101,6128,1,0,0,"TK",0
"480","KVV-BPX",6128,6133,1,0,0,"TK",0
"481","KVV-BPX",6133,6261,1,0,0,"TK",0
"482","KVV-BPX",6261,6435,1,0,0,"TK",0
"483","KVV-BPX",6435,6478,1,0,0,"TK",0
"484","KVV-BPX",6478,6513,1,0,0,"TK",0
"485","KVV-BPX",6513,6549,1,0,0,"TK",0
"486","KVV-BPX",6549,6555,1,0,0,"TK",0
